source,reference,translation,z-score,avg-score,annotators
A hotové je raz dva.,And it's done two times.,It is finished in no time.,-1.9660936343579096,6.0,3
"Mluvčí obchodu Primark řekl: „Primark ví o incidentu, ke kterému došlo v našem obchodě ve Folkestone v úterý 9. srpna.“","Primark's spokesman said: ""Primark knows about the incident that occurred in our store in Folkestone on Tuesday, August 9.""",A Primark spokesman said: 'Primark is aware of an incident which took place in our Folkestone store on Tuesday August 9.',0.937716706103268,96.5,2
"Mají ale chuť jít proti těm, kteří kazí pověst jejich služeb?",But are they willing to go against those who spoil the reputation of their services?,Do they want to push back against those who are damaging the reputation of their services?,0.820092855459991,92.6666666666667,3
Samo o sobě je to obrovská ostuda.,"In itself, it is a huge disgrace.",It is in itself a great shame.,0.97100328289174,97.5,2
"Indie do zápasu nastoupila bez vítězství v turnaji, ale tým se ukázal jako překvapivě tvrdý a udržel skóre 1:0 až do závěru třetí čtvrtiny, kdy Bamová využila příležitosti.","India made the match without winning the tournament, but the team turned out to be surprisingly tough and held a score of 1: 0 until the end of the third quarter when Bam took the opportunity.","India had come into the game without a victory in the tournament, but the team proved surprisingly tough and kept the score 1-0 until late in the third period, when Bam took charge.",0.39571647249018105,76.5,2
"Tak tento Michel Barnier, představitel Paříže ve sporu s Londýnem, bude tvrdým, neoblomným a zřejmě i bezohledným vyjednavačem.","This is what Michel Barnier, a Paris representative in a dispute with London, will be a hard, relentless, and probably a ruthless negotiator.","Michel Barnier, who will be representing Paris in a dispute with London, is likely to be a tough, relentless and ruthless negotiator.",-0.216463590941117,57.0,2
"Po dlouhé věky Amharové, převážně z křesťanských vrchů Etiopie, vynikali v politice a obchodu a využívali Oromy, z nichž jsou mnozí muslimové a žijí v nížinách.","For many ages, the Amharists, mostly from the Christian hills of Ethiopia, excelled in politics and business and used the Oroms, many Muslims living in the lowlands.","For eons, Amharas from Ethiopia's predominantly Christian highlands flourished in politics and business, exploiting the Oromos, many of whom are Muslim and live in lowland areas.",0.24373509954357006,77.0,2
"Vstali jsme, protože tady bylo neuvěřitelné ticho - na to nejsme zvyklí!",We got up because there was an incredible silence - we are not used to it!,We got up because it was so quiet here - we're not used to that!,0.8308139425705781,98.0,2
Musely bleskově zvládnout taktickou přípravu.,They had to master the tactical preparation.,They had to master the tactical preparation at a lighting speed.,0.0324557293136573,71.3333333333333,3
"V současné době probíhá stahování neprodaných zásob výrobku z prodejen, řekl v pátek ČTK mluvčí SVS Petr Pejchal.","Currently, the unsold stock of products is being withdrawn from stores, Petr Pejchal, SVS spokeswoman, said on Friday.","We are currently in the process of withdrawing all unsold stocks from the stores, said the spokesman of SVS Petr Pejchal to ČTK on Friday.",0.734456349255928,93.5,2
Budete své dítě milovat a vaše dítě bude milovat vás.,You will love your child and your child will love you.,"You will love your child, and your child will love you.",1.0841438060005,100.0,1
"Spor vedl mladé lékaře letos k vyhlášení do šesti stávek, včetně prvních generálních stávek v historii NHS.","The controversy led young doctors this year to announce six strikes, including the first general strikes in the history of the NHS.","The dispute has led to junior doctors taking part in six strikes this year, including the first all-out stoppages in the history of the NHS.",0.8140022297825359,93.0,2
Ragbyový výběr tohoto souostroví porazil ve finále olympijského turnaje sedmičkového ragby tým Velké Británie.,Ragby's selection of this archipelago defeated the Great Britain team in the final of the Olympic tournament of the Sega Rugby.,Fiji's rugby team defeated in the final of the Olympic sevens rugby tournament the team of Great Britain.,-0.466105176511701,58.0,2
Fidži jej nakonec suverénně ovládlo a malý stát s 900 tisíci obyvateli nyní prožívá olympijskou pohádku.,"Fiji eventually overwhelmed it and a small state with 900,000 inhabitants is now experiencing an Olympic fairy tale.","Fiji eventually dominated the match, and the small island state with 900 thousand inhabitants is now experiencing an Olympic fairy tale,",0.926424521401488,88.6666666666667,3
Podle magazínu Treats jsou nahé kalendáře pro „ženy i pro muže“,"According to Treats, naked calendars for ""women and men""","Treats says nude calendar for 'women, as well as men'",0.430456764183966,86.5,2
"Proč potřebujeme Simone, Gabby a Laurie","Why do we need Simone, Gabby and Laurie?","Why we need Simone, Gabby and Laurie",0.07874759943987797,70.0,2
"Žaloba přichází pouhé dva dny poté, co republikánský kandidát na prezidenta vyvolal pozdvižení, když voličům v Severní Karolíně řekl, že by mohli zakročit majitelé a držitelé zbraní (což je v USA upraveno ve druhém dodatku ústavy), pokud bude jeho soupeřka Hillary Clintonová zvolena a bude moci jmenovat své soudce.","The lawsuit comes just two days after the Republican presidential candidate raised the allegations when the North Carolina voters said they could attack gun owners and holders (which is regulated in the US's second amendment to the Constitution) if his opponent, Hillary Clinton, is elected and will be able to appoint his judges.","The suit comes just two days after the Republican presidential nominee caused a furore when telling a crowd in North Carolina that the ""Second Amendment people"" -- understood to be gun owners and gun enthusiasts -- could take action if his rival Hillary Clinton were elected and gets her pick of judges.",-0.939275534479086,35.0,2
"Ale když jsem jí řekl, že vím, co se děje, tak to zapírala.","But when I told her I knew what was going on, she'd forgive it.","However, when I told her that I knew what was going on she denied it.",-0.360654630125244,58.5,2
"„Rád bych se nyní omluvil za komentář, který jsem uvedl včera v noci po štafetě žen,“ řekl ve vysílání z olympiády na stanici CBC.","""I would like to apologize now for the comment I made last night after the women's relay,"" he said in a broadcast from the Olympics at CBC.","'I would like to take a moment to apologize for a comment that I made last night after the women's relay,' he said on CBC's Olympic broadcast.'",0.857476374095695,95.3333333333333,3
"Ve zprávě se uvádí, že ozbrojený muž stál na straně spolujezdce a z ruční zbraně vypálil osm ran. Poté uprchl v jiném vozidle.","The report states that the armed man stood on the side of the passenger and fired eight wounds from a handgun, then fled in another vehicle.","The gunman fired as many as eight shots from a handgun while standing on the passenger side of the car then fled in another vehicle, the report states.",-0.49142442770389,53.3333333333333,3
"Někteří se domnívají, že hotel Kempinski se jednoduše „ztratil“ v požadavcích arabských zákazníků.","Some believe that the Kempinski Hotel simply ""lost"" in the demands of Arab customers.","Some alleged that the Kempinski hotel simply ""caved in"" to the alleged demands of Arabic customers.",0.39005150747561296,85.0,3
"A já vidím, že jeho miluje dodnes, je to její bůh.","And I see that he loves him today, it's her god.","I can see that she still loves him, she worships him like a god.",-1.66240905484858,16.0,2
"Rodriguez ale řekl, že chtěl také vyzkoušet něco nového.",But Rodriguez said he wanted to try something new.,But Mr. Rodriguez said he also wanted to experiment.,0.165329111076334,73.0,2
"„Doufáme, že porovnáním našich výsledků s jinými hvězdokupami se dozvíme více o vztahu mezi hvězdnou hmotou, jejím stářím a dokonce historií v jejím solárním systému,“ uvedla v nové zprávě Luisa Rebullová, výzkumná pracovnice v centru Caltech's Infrared Processing and Analysis Center v Pasadeně.","""We hope that by comparing our results with other clusters we will learn more about the relationship between starfish, its age and even history in its solar system,"" Luisa Rebull, a researcher at Caltech's Infrared Processing and Analysis Center in Pasadena, said in a new report.","""We hope that by comparing our results to other star clusters, we will learn more about the relationship between a star's mass, its age, and even the history of its solar system,"" Luisa Rebull, a research scientist at Caltech's Infrared Processing and Analysis Center in Pasadena, said in a news release.",-1.0518496654927,42.5,2
Přesto chce být soudkyně Helena Králová opatrná (řeší trestněprávní záležitosti - pozn. red.) a předejít možným námitkám.,"Still, he wants to be cautious of the judge Helena Kralova (he deals with criminal law issues) and to avoid possible objections.","Still, the Judge Helena Králová (editor's note: Ms Králová is a judge for criminal matters) want to be careful to prevent any possible objections.",-1.01624738051719,38.5,2
"Dělali jsme vše, co nám trenér řekl, a na nic se neptali.",We did everything the coach told us and did not ask anything.,We did everything our coach told us. No questions asked.,0.520163989626865,88.0,2
"Říká se, že zájem o zdraví střev se stává celosvětovým fenoménem.",It is said that interest in bowel health is becoming a global phenomenon.,They claim the interest in gut health is becoming a global phenomenon,0.351582856804588,82.5,2
Smyslem není pohyb vpřed.,The point is not moving forward.,Forward motion is not the goal.,-1.24621416181434,36.0,2
"Odesílatel ušetří a převozce vydělá, respektive sníží si náklady na cestu.","The sender saves and the freighter earns, or reduces the cost of travel.",The sender will save money and the courier will lower the cost of his journey.,0.6994076445240339,92.5,2
"Nevím si tedy rady, jak situaci zhruba onen půlrok řešit, pokračuje dotaz.","So I do not know how to deal with the situation for about half a year, the question continues.","I do not know how to handle the situation during the six months or so, the asker continued.",0.323680017661243,82.5,2
"Jména Pat a Mat pak kutilové dostali v roce 1985, tentokrát se točilo již přímo pro Krátký film Praha.","The names Pat and Mat did get the doctors in 1985, this time it was filmed directly for Short Film Prague.","The characters' names became Pat and Mat in 1985, when the creators started shooting the series directly for Krátký film Praha.",-1.47289248391688,16.5,2
"Katie Bamová v zápase proti Japonsku, který skončil vítězstvím 6:1, vstřelila tři branky a pouhý den poté pro americký ženský tým pozemního hokeje vstřelila první dvě branky zápasu, ve kterém ve čtvrtek Amerika porazila Indii 3:0.","Katie Bam in the match against Japan, which ended with a 6: 1 victory, scored three goals and just a day later for the US women's hockey team scored the first two goals of the match in which America beat India 3: 0 on Thursday.","One day after scoring three goals in a 6-1 victory over Japan, Katie Bam scored the first two goals for the United States women's field hockey team on Thursday as the Americans defeated India, 3-0.",0.32977446569048,83.6666666666667,3
"Jestli se to někomu líbí nebo ne, nebo jestli má jiný názor, ať se obrátí na arbitrážní soud, dodala.","If anyone likes it or not, or if she has a different opinion, turn to the arbitration court, she added.","If somebody disagrees or has a different opinion, I suggest they contact CAS directly, she added.",0.00389470251230895,69.0,2
"Znečištěná matrace, která po vystěhování zůstala na podlaze jedné z ložnic v domě",A polluted mattress that remained on the floor of one of the bedrooms in the house after eviction,A dirty mattress left on the floor of one of the bedrooms in the house after the eviction,0.0421201986002,46.3333333333333,3
Po jednoduchém stěru luminometr ukázal hodnotu více než 4000 jednotek.,"After a simple swipe, the luminometer showed more than 4,000 units.",His sample swab showed a luminometer count of over 4000 units.,-1.02823736030307,16.5,2
"Lidé, kteří unikli ze vztahů s násilníkem, lidé s nadměrnými a ochromujícími dluhy, rodiny procházející odloučením, pracovníci, kteří jsou nespravedlivě propuštěni - všichni tito lidé mají problémy s právními rozměry a tato zpráva ukazuje, že nemají šanci získat pomoc, kterou potřebují.","People who escaped from the rapist's relationship, people with excessive and crippling debts, families going through separation, workers who are unfairly dismissed - all of these people have problems with the legal dimension, and this report shows that they have no chance of getting the help they need.","People leaving violent relationships, people with unmanageable and crippling debts, families going through separation, workers who are unfairly sacked - all of these people have problems with legal dimensions, and this report shows that they're not able to get the help they need.",0.3641270669711311,63.6666666666667,3
"Je krásná, chytrá, vtipná a nikdy se nevzdává.","She is beautiful, smart, funny and never gives up.","She is beautiful, smart, funny and never gives up.",1.60424362574969,100.0,2
I kvůli tomu spolu mimo veslování moc času netráví.,That's why they do not spend a lot of time out of rowing.,This is likely the reason why they do not spend much time together outside rowing.,-0.175218485729751,44.5,2
Frankie Dettori svůj úspěch oslavil svých pověstným letmým seskokem,Frankie Dettori celebrated his success with his famous flying jump,Frankie Dettori celebrated the milestone with a trademark flying dismount,0.6445623680965171,65.0,3
"Podle průzkumu má 41 % dotazovaných gramofon, který nikdy nepoužívají, zatímco 7 % z těch, co si kupují gramofonové desky, gramofon nemá.","According to the survey, 41% of the questioned turntables are never used, while 7% of those who buy gramophone records do not have a gramophone.","The poll also found that 41% have a turntable they never use, while 7% of those who purchase vinyl don't own a record player.",-0.39227817557491,39.0,2
Verb má stále stejného dodavatele pečiva a koupil stejný model stroje na espresso.,The verb still has the same bakery supplier and bought the same model of espresso machine.,Verb uses the same distributor for the bagels and bought the same model of espresso machine.,-0.638941361342975,24.0,3
"Stanice záchranných člunů Moelfre RNLI vyhlásila poplach v pátek ve 13:20 britského letního času poté, co posádka incident v zátoce Moelfre viděla.",The Moelfre RNLI rescue boats have announced an alarm at Friday's 13:20 British summer time after the crew incident in the Bay of Moelfre saw.,Moelfre RNLI lifeboat station raised the alarm at 13:20 BST on Friday after a crew saw the incident unfold in Moelfre Bay.,-0.22150616144559,46.0,2
Tento přístup Trumpovi umožňuje tlačit hranice politických prohlášení a mírnit je podle potřeby.,This approach allows Trump to push the limits of policy statements and mitigate them as needed.,The approach allows Mr. Trump to push the limits of political speech and dial it back as needed.,0.5064898780725089,67.0,2
"A to bude, myslím, problém i u toho soudu (šesti taxikářů a jednoho exúředníka).","And that will be, I think, a problem even in that court (six taxi drivers and one exuberant).",I think that this will be also an issue in court (proceedings against six taxi drivers and one former official).,-0.694044086587319,44.5,2
Manželka exposlance měla například soudit výroky prezidenta Miloše Zemana o demokratickém předválečném novináři Ferdinandu Peroutkovi.,"For example, the wife of the exponent had to judge the statements of President Milos Zeman about the democratic pre-war journalist Ferdinand Peroutka.","The wife of the former MP was, for example, scheduled to judge a case involving the statements of the Czech President, Miloš Zeman about the democratic pre-war journalist Ferdinand Peroutka.",-0.97238906620569,28.6666666666667,3
"Ve filmu řekl: „Tohle je skoro to nejhnusnější, co jsem kdy na záchodě cítil.“","In the film, he said, ""This is almost the toughest thing I ever felt in the toilet.""",He said in the film: 'That is close to one of the worst things I have smelled in a toilet.',-1.08938216382619,14.0,2
Díky rozšíření osevních ploch bude letošní sklizeň máku bohatší.,"Thanks to the enlargement of the crops, this year's poppy harvest will be richer.","Thanks to the increase in sown areas, this year's poppy harvest is expected to be a success.",0.3404559586820169,59.5,2
Část mostu od Fife je nyní dlouhá 600 metrů a váží 30 000 tun.,"Part of the bridge from Fife is now 600 meters long and weighs 30,000 tonnes.","The bridge section from Fife is now 600 metres long and weighs 30,000 tonnes.",1.14808151349146,85.0,2
Velkou zásluhu na úspěchu nese trenér Fidži.,The coach of Fiji carries great credit for success.,"The person most credited with Fiji's success is the team manager,",-0.014055984901265,53.0,2
Žili jsme vedle nich 20 let a vždycky to bylo takhle.,"We lived with them for 20 years, and it always was like this.",We lived next to them for 20 years and it's always been bad.,0.3724656281629729,60.5,2
"Působivý výkon Velké Británie v sedmičkovém ragby skončil ničivým stopem na poslední překážce, Fidži porazilo ve finálovém zápase ve čtvrtek večer Brity na stadionu Deodoro zde v Riu vysoko 43:7.","The impressive performance of the UK in the seventh rugby ended in a devastating halt on the final hurdle, Fiji defeated the British at the Deodoro stadium last Thursday night in Rio high 43: 7.",Great Britain's impressive run in the Rugby 7s was brought to a crashing halt at the final hurdle by Fiji in the final on Thursday night when they were comprehensively beaten 43-7 at the Deodoro Stadium here in Rio.,0.039171443447094,53.5,2
"Územním plánem připomíná newyorský Manhattan, tvrdí architekt.","The land plan is reminiscent of New York's Manhattan, says the architect.","According to an architect, its regional plan resembles Manhattan in New York.",-0.266430759116222,53.6666666666667,3
"Už jenom v tom, že si navzájem hlídají štafly (taxikářská stanoviště).",It's just that they are guarding each other by a stallion (taxi habitats).,If nothing else they are watching the taxi ranks for each other.,-1.06581726890177,24.5,2
"Lídr senátní většiny Mitch McConnel říká, že osobu, která nahradí zesnulého soudce nejvyššího soudu, zvolí budoucí prezident.",Senate Majority Leader Mitch McConnel says the person who replaces the late judge of the Supreme Court will elect a future president.,Senate Majority Leader Mitch McConnell says the next president will choose the person to replace late Supreme Court Justice Antonin Scalia.,-0.841895938863334,24.5,2
Jako lovená zvěř: Člen amerického týmu lukostřelců Brady Ellison (vlevo) byl od malička přirovnáván k Leonardu DiCapriovi,As a hunted game: A member of the Arcadian Army Team Brady Ellison (left) has been compared to Leonardo DiCaprio,"The hunter and the wolf: U.S. Men's Archery Team member Brady Ellison, left, has been compared to Leonardo DiCaprio since he was a kid",-0.928551193361467,23.0,2
Po zamítnutí návrhu Jeremyho Hunta jsou mladí lékaři připraveni vstoupit do dalších stávek,"Following the dismissal of Jeremy Hunt's proposal, young doctors are ready to enter into further strikes",Junior doctors set to mount further strikes after rejecting Jeremy Hunt's proposal,0.0939704113451515,54.0,2
V Praze si připadám bezpečně.,I feel safe in Prague.,I feel safe in Prague.,0.879744926027365,100.0,1
"Alcoa v roce 2014 zavřela tavírnu Point Henry, což loni vedlo k zavření elektrárny Anglesea.","Alcoa closed the Point Henry melting plant in 2014, which led to the closing of the Anglesea power plant last year.","In 2014, Alcoa closed the Point Henry smelter which led to the closure last year of the Anglesea power plant.",0.8681110024453009,100.0,2
Bulharsko poprvé za osm měsíců vykázalo inflaci,Bulgaria for the first time in eight months reported inflation,Bulgaria Posts Inflation for 1st Time in 8 Months,1.04056394771009,97.0,2
Obě postižená batolata přišla s uprchlíky z části Nigérie nově osvobozené od Boko Haram.,Both affected toddlers came with refugees from part of Nigeria newly liberated from Boko Haram.,Both affected babies come with refugees from parts of Nigeria newly freed from Boko Haram.,0.7614360333394459,95.0,1
"Někteří příznivci gramofonových desek se mohou v digitálním světě cítit zahlceni a rozhodli se pro známé prostředí obalů gramofonových desek, věcí, které vyvolávají vzpomínky na pokojné dospívání.","Some fans of gramophone records may feel overwhelmed in the digital world and opt for a familiar envelope of gramophone records, things that stir up memories of peaceful adolescence.","Some vinyl fans may feel overwhelmed by the digital world and choose to retreat to the stability of the familiar record sleeve, of items that recall halcyon teenage memories.",-0.0973680035419263,60.6666666666667,3
"„Wood Group a odborové organizace Unite a RMT mohou potvrdit, že se dohodly na obnovení procesu pro řešení současných neshod,“ uvádí se v prohlášení.","""The Wood Group and trade unions Unite and RMT can confirm that they have agreed to resume the process of addressing current disagreements,"" the statement said.","""Wood Group and the Unite and RMT unions can confirm we have agreed to restart the process for resolution of the current dispute,"" a joint statement read.",0.886978439515396,98.0,3
"""Praha patří mezi nejpopulárnější destinace LGBT komunity, a to pro vysokou míru tolerance a širokou škálu specializovaných podniků,"" uvedla Petříčková.","""Prague is one of the most popular LGBT community destinations for a high degree of tolerance and a wide range of specialized businesses,"" said Petříčková.","""Thanks to the widespread tolerance and a range of specialised venues, Prague is among the most popular destinations for the LGBT community,"" said Petříčková.",0.8218805029196371,94.5,2
Třiašedesátiletý Ivanov byl jmenován zvláštním zástupcem pro ekologii a dopravu.,"Ivanov, 36, was appointed Special Representative for Ecology and Transport.",The 63-year-old has now been made a special representative for environmental and transport issues.,-0.20110510940622,50.0,2
"V době sociálních sítí, které lidi rozdělují, bychom chtěli, aby tahle naopak sbližovala.","At the time of the social networks that divide people, we would like them to converge.","In the age of social networks that divide people, we would like to bring people together.",-0.293254156567902,54.0,2
"Hansford řekl, že on a všichni členové jeho rodiny jsou postižení a on je jediný, kdo umí plavat.","Hansford said he and all the members of his family are disabled, and he is the only one who can swim.","Hansford said he and his family members all have disabilities, and he's the only one who can swim.",1.07470967154848,100.0,2
"Podle oficiálního olympijského programu jsou hodnoceni podle provedení, obtížnosti a „doby ve vzduchu“.","According to the official Olympic program, they are rated according to performance, difficulty and ""time in the air"".","They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.",0.554814435933489,90.0,2
"Na svém místě je nyní celkem více než 79 % celkové plochy mostu, beton pro poslední části plošiny se nyní odlévá v Rosythu, takže celá plošina je připravena k vyzdvihnutí na most.","In its place now is more than 79% of the total area of the bridge, the concrete for the last part of the platform is now cast in Rosyth, so the entire platform is ready to be lifted to the bridge.","Overall, nearly 79% of the total bridge deck is now in place, the final section of deck is having its concrete deck cast in Rosyth today, meaning all the deck is ready to be lifted into place on the bridge.",0.12582618417704194,65.5,2
"Správci silnic tvrdí, že si s billboardem kvůli děravému zákonu nemohou jednoduše poradit.",Road managers claim that they can not help with a billboard because of a leaky law.,Road operators argue that they cannot deal with the billboard because of legal loopholes.,-0.309760970520091,54.5,2
"Ti, kdo cvičí pravidelně, snižují riziko onemocnění rakovinou nebo depresemi.",Those who exercise regularly reduce the risk of cancer or depression.,Those who exercise regularly reduce their chances of getting cancer or depression.,0.879744926027365,100.0,1
"Ale Putin se neusmíval a sotva z něj vyzařovala vřelost, a to i podle jeho odměřených standardů.","But Putin did not smile and barely radiate his warmth, even to his measured standards.",But Mr Putin's smile looked thin and he was hardly oozing warmth even by his own restrained standards.,0.5266555992904249,84.0,2
V Africe byla obrna naposledy diagnostikována před dvěma lety v Somálsku.,"In Africa, polio was last diagnosed two years ago in Somalia.","In Africa, polio was last diagnosed in Somalia two years ago.",0.879744926027365,100.0,1
Jeho policie z nějakého důvodu nezadržela.,"For some reason, his police did not hold.",The police has not detained him for some reason.,-2.00948065826898,8.66666666666667,3
"„Chyběla mi ta vůně,“ řekl.","""She missed the smell,"" he said.","""I've needed to smell that,"" he said.",-1.19442454301993,31.5,2
"Podle policejní zprávy uveřejněné ve čtvrtek zemřely dvě ženy a dívka ve věku 12 let během nejvažnějšího útoku desetiletí, v případu prvního sériového vraha ve Phoenixu. Byly zastřeleny, když seděly v autě, povídaly si a poslouchaly hudbu.","Two women and a girl at the age of 12 died during the most serious attack of decades, in the case of the first serial killer in Phoenix, according to a police report released on Thursday, when they were shot in a car, chatting and listening to music.","Two women and a 12-year-old girl who died in the deadliest attack in Phoenix's first serial killer case in a decade were sitting in a car talking and listening to music when they were shot, according to police reports released Thursday.",-0.6036640230632281,44.5,2
"„Komunitní centra právní pomocí v Queenslandu jsou chronicky podfinancovaná, což znamená, že tisícům lidí jsou odmítány životně důležité služby, které potřebují,“ uvedl.","""Community Legal Aid Centers in Queensland are chronically underfunded, which means thousands of people are denied the vital services they need,"" he said.","""Queensland's community legal centres are chronically underfunded, meaning thousands of people are turned away from the vital services they need,"" he said.",1.14258583948854,97.0,3
"Thomas Gibson, hvězda seriálu Myšlenky zločince, byl propuštěn po té, co uhodil režiséra","Thomas Gibson, the star of the Criminal Thoughts series, was released after he hit the director",Criminal Minds star Thomas Gibson sacked after hitting producer,-0.812910366580134,46.5,2
"A někdy nemáme ani potřebný materiál, abychom jim pomohli, popsali lékaři.","And sometimes we do not have the material to help them, the doctors said.","or simply do not have the equipment to help them, said the doctors.",0.753826068116228,84.0,2
"Případ Bordini versus Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotta).","Case of Bordini versus Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division of Mecklenburg (Charlotta).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).",0.733703745138271,80.3333333333333,3
"Jak vnímáte to, když se teroristé zaštiťují vaší vírou?",How do you perceive it when terrorists shield your faith?,What do you think about terrorists using your faith to justify their actions?,-0.964800465691317,29.0,2
Příběhy trestanců i hon na duchy.,Stories of convicts and hunting for spirits.,Prisoner stories and ghost hunting,-0.28660747372605,50.5,2
"Spojené státy nevyvinuly žádné úsilí, aby bylo ukončeno obléhání (povstalecké části města vládními vojsky), a nevyužily svůj vliv k prosazení ochrany civilistů, citovala z dopisu adresovaného Bílému domu agentura AFP.","The United States has not made any effort to end the siege (the rebellious part of the city by government troops), and has not used its influence to promote civil protection, the AFP said in a letter to the White House.","""We have seen no effort on behalf of the United States to lift the siege (of the rebel-held part of the city by government forces) or even use its influence to push the parties to protect civilians,"" said the letter addressed to the White House according to the AFP news agency.",-0.0330452681856125,65.0,2
"Mohou samozřejmě využívat roamingové služby s vlastní domovskou SIM, v takovém případě na ně budou thajské úřady krátké.","They can of course use roaming services with their own home SIM, in which case the Thai authorities will be short.",They are free to use the roaming services offered by their existing SIM cards and escape the watchful eye of the Thai authorities.,-0.213794039135249,57.0,2
Stejně jako ještě snadnější rolky v rýžovém papíru z dnešního receptu.,Just like even easier rolls in rice paper from today's recipe.,"This also applies to the even easier rice paper rolls from today's recipe,",-0.740757829354479,47.0,2
Na druhou stranu několik let jeden z operátorů rozdával zdarma startovací SIM turistům na letištích.,"On the other hand, one of the operators handed out free starters to airport tourists for several years.","On the other hand, one of the operators used to supply tourists with free starter SIMs at airports.",-0.4611305935568549,45.5,2
"Tvoří ji šéfové obou komor Mitch McConnell a Paul Ryan, předsedové demokratů v obou komorách Nancy Pelosiová a Harry Reid a čtyři členové branných a bezpečnostních výborů Kongresu.","It is made up of the Chambers of both Chambers Mitch McConnell and Paul Ryan, the Chairs of the Democrats in both Chambers, Nancy Pelosi and Harry Reid, and four members of the Defense and Security Committees of Congress.","It consists of the chiefs of both chambers Mitch McConnell and Paul Ryan, the democrat chairs in both chambers, Nancy Pelosi and Harry Reid, and four members of the Armed Services and Security Committee of the Congress.",0.655207460477175,91.5,2
"Možná se mi budete smát, ale já věřím tomu, že mě manželka myšlenkově ovládala.","Maybe you laugh at me, but I believe my wife was mastering my mind.","You may find if funny, but I am convinced that my wife was controlling me with her mind.",-0.346931190437256,59.6666666666667,3
Byla by to velmi špatná situace.,It would be a very bad situation.,It would have been a pretty bad situation.,0.9193266774402772,90.0,1
Ulevilo se mi a jsem velmi vděčný.,I am relieved and very grateful.,I'm relieved and very humble.,0.14666320292915194,72.0,2
"Snesli byste modré z nebe, jen abyste dostali své dítě z nebezpečné oblasti a tahle rodina udělala vše, co mohla, napjala všechny síly, aby dostala svou dceru domů.","You would bring blue from the sky just to get your child out of the dangerous area, and this family did everything she could, straining all the strength to get her daughter home.","You would do absolutely anything to get your child out of the danger zone, and this family did everything in their power to get their daughter back home.",0.31121354947776503,71.5,2
"Kancelář prefekta v Calais argumentovala tím, že místa je nutné zbourat, protože představují paralelní ekonomiku, která neplatí daně, a protože znamenají nebezpečí vzniku požáru a zdravotní rizika.",The Calais prefect's office argued that places must be demolished because they represent a parallel economy that does not pay taxes and because they pose a risk of fire and health risks.,"The Calais prefect's office argued the places should be demolished because they represented a parallel economy that did not pay tax, and because they carried fire and sanitation risks.",1.06620431342998,92.0,2
"Podobně snadná je příprava salátu z řasy wakame, sezamu a sezamového oleje.","Similarly, it is easy to prepare salad from wallama, sesame and sesame oil.","The preparation of a salad made from wakame seaweed, sesame and sesame oil is similarly straight forward.",-0.178979532383453,62.5,2
"Ministři doufali, že po uzavření přepracované smlouvy se zástupci Britské lékařské asociace (BMA) dojde k ukončení neshod ohledně změn. Ale 58 procent z 37 000 mladých lékařů, kteří se voleb zúčastnili, smlouvu odmítlo.","The ministers hoped that after the conclusion of the revised contract with the British Medical Association (BMA), there would be no disagreement about the changes, but 58 percent of the 37,000 young doctors who participated in the election refused the contract.","Ministers had hoped to end the dispute over the changes by agreeing to a reformed contract with British Medical Association officials, but 58 per cent of the 37,000 junior doctors who took part in a ballot had rejected it.",0.17478987155449402,74.0,3
"Objevily se při realizaci nějaké komplikace, kvůli kterým jste se museli původních nápadů vzdát, nebo naopak přistoupit na nové?",Did they come up with any complications that you had to give up on the original ideas or come up with new ideas?,"Did you encounter any complications during the realisation phase, which forced you to abandon some of the original ideas or come up with new ones?",0.0937540939805235,67.0,2
"Obžalobou sedmi lidí tedy těžko vymýtí již proslulý pražský nešvar, který má zřejmě mnohem větší rozměry.","The prosecution of seven people is therefore hard to eradicate the already famous Prague dishonor, which seems to have much larger dimensions.","The indictment of seven people will hardly eradicate a well-known Prague vice, which appears to be much bigger.",-0.21101860114883705,64.5,2
"Jedná se mi o to, že v oboru, ve kterém bych chtěla pracovat, je nyní volné pracovní místo jen v poněkud vzdálenější nemocnici, ale zhruba za půl roku by se mohlo uvolnit místo v jiné, kde bych potom ráda pracovala.","I am concerned that the field I would like to work for now is now a vacant post only in a somewhat farther hospital, but in about half a year I could relax in another where I would like to work.",I am asking because there is an opening in the field I would like to work in. The only problem is that the hospital is far away. There may be another opening in six months in a hospital much closer to me where I would like to work.,0.016619230326824,72.75,4
Podle předpovědi mají řeky Comite u Baton Rouge a Amite u Denham Springs o víkendu kulminovat.,"According to the forecast, Comite's Baton Rouge and Amite rivers at Denham Springs culminate in the weekend.","The Comite River near Baton Rouge and Amite River near Denham Springs, both in Louisiana, were predicted to set record crests over the weekend.",-0.5215217728082779,59.6666666666667,3
"Lék se nyní po prodělání infarktu podává po dobu 12 měsíců, aby se snížilo nebezpečí mrtvice nebo jiného záchvatu.",The medication is now administered for 12 months after the infarction to reduce the risk of stroke or other seizure.,"The drug is already given for 12 months after a heart attack, reducing the risk of a stroke or another attack.",0.285494439884993,77.0,2
